corvid::Predicate::Exists	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::Predicate::In	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::Predicate::Between	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::Predicate::StartsWith	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::Predicate::Contains	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::Predicate::GeoWithin	Geo	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::Predicate::And	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::Predicate::Or	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::Predicate::Not	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::Predicate::and	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::Predicate::or	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::Predicate::eval	WHERE	N/A	N/A	predicate evaluation is engine-internal; bindings pass predicates to Query.filter()/Collection.deleteWhere()
corvid::field	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::filter::FieldRef	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::filter::FieldRef::eq	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::filter::FieldRef::ne	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::filter::FieldRef::lt	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::filter::FieldRef::le	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::filter::FieldRef::gt	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::filter::FieldRef::ge	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::filter::FieldRef::exists	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::filter::FieldRef::is_in	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::filter::FieldRef::between	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::filter::FieldRef::starts_with	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::filter::FieldRef::contains	WHERE	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::filter::FieldRef::within_km	Geo	MAPPED	Predicate via field()/Predicate.not()	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN
corvid::Metric	Vector search	MAPPED	Metric enum (Metric.cosine/dot/l2)	golden:queries.txt:QVEC
corvid::Metric::Cosine	Vector search	MAPPED	Metric enum (Metric.cosine/dot/l2)	golden:queries.txt:QVEC
corvid::Metric::Dot	Vector search	MAPPED	Metric enum (Metric.cosine/dot/l2)	golden:queries.txt:QVEC
corvid::Metric::L2	Vector search	MAPPED	Metric enum (Metric.cosine/dot/l2)	golden:queries.txt:QVEC
corvid::Metric::distance	Vector search	N/A	N/A	pure math helper, not a binding API; metric behavior surfaces via Query.vector metric + index creation
corvid::distance::dot	Vector search	N/A	N/A	pure math helpers, not binding APIs; distance behavior surfaces via Query.vector
corvid::distance::l2_squared	Vector search	N/A	N/A	pure math helpers, not binding APIs; distance behavior surfaces via Query.vector
corvid::distance::cosine_distance	Vector search	N/A	N/A	pure math helpers, not binding APIs; distance behavior surfaces via Query.vector
corvid::Quantization	Vector search	MAPPED	Quant enum (Quant.none/binary/scalar)	golden:schema.txt:IDX_VEC_Q
corvid::Quantization::None	Vector search	MAPPED	Quant enum (Quant.none/binary/scalar)	golden:schema.txt:IDX_VEC_Q
corvid::Quantization::Binary	Vector search	MAPPED	Quant enum (Quant.none/binary/scalar)	golden:schema.txt:IDX_VEC_Q
corvid::Quantization::Scalar	Vector search	MAPPED	Quant enum (Quant.none/binary/scalar)	golden:schema.txt:IDX_VEC_Q
corvid::Result	Lifecycle	MAPPED	throws CorvidError	golden:mutations.txt:INSERT_ERR
corvid::Error	Lifecycle	MAPPED	CorvidError.code (CorvidErrorCode table)	ErrCodesTest.swift errorCodeTableIsFrozen
corvid::Error::Database	Lifecycle	MAPPED	CorvidErrorCode.database (code 1)	ErrCodesTest.swift errorCodeTableIsFrozen
corvid::Error::Transaction	Lifecycle	MAPPED	CorvidErrorCode.transaction (code 2)	ErrCodesTest.swift errorCodeTableIsFrozen
corvid::Error::Table	Lifecycle	MAPPED	CorvidErrorCode.table (code 3)	ErrCodesTest.swift errorCodeTableIsFrozen
corvid::Error::Storage	Lifecycle	MAPPED	CorvidErrorCode.storage (code 4)	ErrCodesTest.swift errorCodeTableIsFrozen
corvid::Error::Commit	Lifecycle	MAPPED	CorvidErrorCode.commit (code 5)	ErrCodesTest.swift errorCodeTableIsFrozen
corvid::Error::SetDurability	Lifecycle	MAPPED	CorvidErrorCode.setDurability (code 6)	ErrCodesTest.swift errorCodeTableIsFrozen
corvid::Error::Compaction	Lifecycle	MAPPED	CorvidErrorCode.compaction (code 7)	ErrCodesTest.swift errorCodeTableIsFrozen
corvid::Error::Decode	Lifecycle	MAPPED	CorvidErrorCode.decode (code 8)	ErrCodesTest.swift errorCodeTableIsFrozen
corvid::Error::CorruptIndex	Schema (ALTER)	MAPPED	CorvidErrorCode.corruptIndex (code 9)	ErrCodesTest.swift errorCodeTableIsFrozen
corvid::Error::ReservedCollection	Schema (ALTER)	MAPPED	CorvidErrorCode.reservedCollection (code 10)	ErrCodesTest.swift errorCodeTableIsFrozen; golden:mutations.txt:INSERT_ERR(err:10)
corvid::Error::InvalidName	Schema (ALTER)	MAPPED	CorvidErrorCode.invalidName (code 11)	ErrCodesTest.swift errorCodeTableIsFrozen; golden:mutations.txt:INSERT_ERR(err:11)
corvid::Error::InvalidArgument	Hybrid	MAPPED	CorvidErrorCode.argument (code 12)	ErrCodesTest.swift errorCodeTableIsFrozen; golden:mutations.txt:UPDATE_ABORT(err:12)
corvid::Error::IncompatibleFormat	Lifecycle	MAPPED	CorvidErrorCode.incompatibleFormat (code 13)	ErrCodesTest.swift errorCodeTableIsFrozen
corvid::Error::EmptyIndexTraining	Schema (ALTER)	MAPPED	CorvidErrorCode.emptyIndexTraining (code 14)	ErrCodesTest.swift errorCodeTableIsFrozen; golden:schema.txt:IDX_PQ_ERR(err:14)
corvid::Error::SchemaViolation	Schema (ALTER)	MAPPED	CorvidErrorCode.schemaViolation (code 15)	ErrCodesTest.swift errorCodeTableIsFrozen; golden:schema.txt:SCHEMA_ERR(err:15)
corvid::Error::InvalidDump	Lifecycle	MAPPED	CorvidErrorCode.invalidDump (code 16)	ErrCodesTest.swift errorCodeTableIsFrozen
corvid::Error::BackupTargetExists	Lifecycle	MAPPED	CorvidErrorCode.backupTargetExists (code 17)	ErrCodesTest.swift errorCodeTableIsFrozen; golden:admin.txt:BACKUP_DUP(err:17)
corvid::Error::Io	Lifecycle	MAPPED	CorvidErrorCode.io (code 18)	ErrCodesTest.swift errorCodeTableIsFrozen
corvid::ResultRow	SELECT shaping	MAPPED	Row { key, doc, score }	golden:queries.txt
corvid::PlanShape	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::AnnIndex	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::TextIndex	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::IndexedWindow	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::SortIndex	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::StreamingTopK	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::Scan	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::QueryBuilder	SELECT shaping	MAPPED	Query (Collection.query())	golden:queries.txt
corvid::Collection::query	SELECT shaping	MAPPED	Query (Collection.query())	golden:queries.txt
corvid::QueryBuilder::filter	WHERE	MAPPED	Query.filter	golden:queries.txt:QF_COUNT
corvid::QueryBuilder::vector	Vector search	MAPPED	Query.vector	golden:queries.txt:QVEC
corvid::QueryBuilder::text	Text search	MAPPED	Query.text	golden:queries.txt:QTEXT
corvid::QueryBuilder::fuse_rrf	Hybrid	MAPPED	Query.fuseRRF	golden:queries.txt:HYBRID_F
corvid::QueryBuilder::rerank_mmr	Hybrid	MAPPED	Query.rerankMMR	golden:queries.txt:HYBRID
corvid::QueryBuilder::limit	SELECT shaping	MAPPED	Query.limit	golden:queries.txt:ORDER_BY
corvid::QueryBuilder::offset	SELECT shaping	MAPPED	Query.offset	golden:queries.txt:ORDER_BY
corvid::QueryBuilder::order_by	SELECT shaping	MAPPED	Query.orderBy	golden:queries.txt:ORDER_BY
corvid::QueryBuilder::approx	Vector search	MAPPED	Query.approx	golden:queries.txt:APPROX
corvid::QueryBuilder::select	SELECT shaping	MAPPED	Query.select	golden:queries.txt:SELECT
corvid::QueryBuilder::count	Aggregations	MAPPED	Query.count	golden:queries.txt:AGG_COUNT
corvid::QueryBuilder::group_count	Aggregations	MAPPED	Query.groupCount	golden:queries.txt:AGG_GCOUNT
corvid::QueryBuilder::sum	Aggregations	MAPPED	Query.sum	golden:queries.txt:AGG_SUM
corvid::QueryBuilder::avg	Aggregations	MAPPED	Query.avg	golden:queries.txt:AGG_AVG
corvid::QueryBuilder::min	Aggregations	MAPPED	Query.min	golden:queries.txt:AGG_MIN
corvid::QueryBuilder::max	Aggregations	MAPPED	Query.max	golden:queries.txt:AGG_MAX
corvid::QueryBuilder::count_distinct	Aggregations	MAPPED	Query.countDistinct	golden:queries.txt:AGG_DISTINCT
corvid::QueryBuilder::group_sum	Aggregations	MAPPED	Query.groupSum	golden:queries.txt:AGG_GSUM
corvid::QueryBuilder::group_avg	Aggregations	MAPPED	Query.groupAvg	golden:queries.txt:AGG_GAVG
corvid::QueryBuilder::plan	Lifecycle	N/A	N/A	plan/explain diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::QueryBuilder::plan_shape	Lifecycle	N/A	N/A	plan/explain diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::QueryBuilder::explain	Lifecycle	N/A	N/A	plan/explain diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::QueryBuilder::run	SELECT shaping	MAPPED	Query.run	golden:queries.txt:QVEC
corvid::Db	Lifecycle	MAPPED	Db	golden:admin.txt:FILEDB
corvid::Db::open	Lifecycle	MAPPED	Corvid.open/openMemory + Db.collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT)
corvid::Db::open_in_memory	Lifecycle	MAPPED	Corvid.open/openMemory + Db.collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT)
corvid::Db::open_with_backend	Lifecycle	N/A	N/A	wasm-only backend seam (redb StorageBackend over custom storage): no C-ABI/native equivalent; browser-binding machinery, not constructible here
corvid::Db::collection	Lifecycle	MAPPED	Corvid.open/openMemory + Db.collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT)
corvid::Db::backup	Lifecycle	MAPPED	Corvid.open/openMemory + Db.collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT)
corvid::Db::backup_with_backend	Lifecycle	N/A	N/A	wasm-only backend seam (redb StorageBackend over custom storage): no C-ABI/native equivalent; browser-binding machinery, not constructible here
corvid::Db::bulk	Lifecycle	N/A	N/A	put_many covers the bulk fast path (FFI.md §9); Db::bulk not exposed
corvid::Db::compact	Lifecycle	MAPPED	Corvid.open/openMemory + Db.collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT)
corvid::Db::collections	Lifecycle	MAPPED	Corvid.open/openMemory + Db.collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT)
corvid::Collection	Mutations	MAPPED	Collection	golden:mutations.txt:COLL
corvid::Collection::insert	Mutations	MAPPED	Collection.insert/update/patch/compareAndSet	golden:mutations.txt (INSERT/UPDATE/PATCH/CAS)
corvid::Collection::update	Mutations	MAPPED	Collection.insert/update/patch/compareAndSet	golden:mutations.txt (INSERT/UPDATE/PATCH/CAS)
corvid::Collection::patch	Mutations	MAPPED	Collection.insert/update/patch/compareAndSet	golden:mutations.txt (INSERT/UPDATE/PATCH/CAS)
corvid::Collection::compare_and_set	Mutations	MAPPED	Collection.insert/update/patch/compareAndSet	golden:mutations.txt (INSERT/UPDATE/PATCH/CAS)
corvid::Collection::for_each_doc	SELECT shaping	MAPPED	Collection.scan(callback, early stop)	golden:mutations.txt:SCAN/SCAN_STOP
corvid::Collection::len	SELECT shaping	MAPPED	Collection.len (len()==0 for empty)	golden:mutations.txt:LEN
corvid::Collection::is_empty	SELECT shaping	MAPPED	Collection.len (len()==0 for empty)	golden:mutations.txt:LEN
corvid::Collection::insert_batch	Mutations	MAPPED	Collection.putMany	golden:mutations.txt:PUTMANY + golden:schema.txt:PUTMANY_ROLLBACK
corvid::Collection::insert_auto	Mutations	MAPPED	Collection.insertAuto	golden:mutations.txt:INSERT_AUTO
corvid::Collection::get	SELECT shaping	MAPPED	Collection.get	golden:mutations.txt:GET
corvid::Collection::delete	Mutations	MAPPED	Collection.delete/deleteWhere/deleteBatch	golden:mutations.txt (DELETE/DELETE_WHERE/DELETE_BATCH)
corvid::Collection::delete_where	Mutations	MAPPED	Collection.delete/deleteWhere/deleteBatch	golden:mutations.txt (DELETE/DELETE_WHERE/DELETE_BATCH)
corvid::Collection::delete_batch	Mutations	MAPPED	Collection.delete/deleteWhere/deleteBatch	golden:mutations.txt (DELETE/DELETE_WHERE/DELETE_BATCH)
corvid::Collection::scan	SELECT shaping	MAPPED	Collection.scan	golden:mutations.txt:SCAN
corvid::Collection::page	SELECT shaping	MAPPED	Collection.page -> Page(rows, nextAfter)	golden:mutations.txt:PAGE
corvid::Collection::page_where	SELECT shaping	N/A	N/A	filtered keyset pagination composes from filter+limit/offset (FFI.md §9 spec note)
corvid::db::Page	SELECT shaping	MAPPED	Collection.page -> Page(rows, nextAfter)	golden:mutations.txt:PAGE
corvid::Store	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::open	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::open_in_memory	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::open_with_backend	Lifecycle	N/A	N/A	wasm-only backend seam (redb StorageBackend over custom storage): no C-ABI/native equivalent; browser-binding machinery, not constructible here
corvid::Store::set_relaxed_durability	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::begin_bulk	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::flush	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::compact	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::next_auto_id	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::backup	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::backup_with_backend	Lifecycle	N/A	N/A	wasm-only backend seam (redb StorageBackend over custom storage): no C-ABI/native equivalent; browser-binding machinery, not constructible here
corvid::Store::transaction	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::read	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::put	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::get	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::delete	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::scan	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::collections	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::scan_from	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::count	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::for_each	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::scan_prefix	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::BulkScope	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::put	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::get	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::delete	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::scan	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::scan_from	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::next_auto_id	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::collections	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::auto_ids	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::get	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::scan	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::scan_from	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::scan_prefix	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::for_each	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Hit	Vector search	MAPPED	Row.score (Query.vector().run())	golden:queries.txt:QVEC
corvid::TextHit	Text search	MAPPED	Row.score (Query.text().run())	golden:queries.txt:QTEXT
corvid::Collection::text_search	Text search	N/A	N/A	direct search fn not exposed: the query builder replaces it (Query.vector()/text(); FFI.md §9)
corvid::Collection::phrase_search	Text search	MAPPED	Collection.phraseSearch(field:phrase:k:) — the direct positional search (corvid_phrase_search, v0.3.0) over the rows cursor	golden:queries.txt:PHRASE
corvid::Collection::vector_search	Vector search	N/A	N/A	direct search fn not exposed: the query builder replaces it (Query.vector()/text(); FFI.md §9)
corvid::text::Bm25Params	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::Bm25Params::new	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::Bm25Params::validate	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::tokenize	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::s_stem	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::Analyzer	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::Analyzer::raw	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::Analyzer::analyze	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::analyze	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::idf	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::text::term_score	Text search	N/A	N/A	text-analysis internals; BM25 search is exposed via Query.text()
corvid::DEFAULT_RRF_K	Hybrid	MAPPED	Query.fuseRRF default k=60	golden:queries.txt:HYBRID
corvid::reciprocal_rank_fusion	Hybrid	N/A	N/A	internal fusion math; the binding knob is fuseRRF (golden:queries.txt HYBRID)
corvid::mmr	Hybrid	N/A	N/A	internal MMR math; the binding knob is rerankMMR (golden:queries.txt HYBRID)
corvid::haversine_km	Geo	N/A	N/A	pure geo helper; distances surface as GeoHit.distanceKm (golden:geo.txt NEAREST)
corvid::GeoHit	Geo	MAPPED	GeoHit { key, doc, distanceKm }	golden:geo.txt:RADIUS/NEAREST/BBOX
